,p_ab_per,t,p_l,p_ab
1915,0.0963677306942807,1143.9775790693739,3,0.5040682694806617
1916,0.09949201425436245,1147.0500293664497,3,0.49390038789126683
1917,0.10044891662083477,1149.999152916522,3,0.4817763483393026
1918,0.10115290503762701,1152.9601342575206,3,0.46688281526326947
1919,0.10247741433918134,1155.9549218805766,3,0.44937656525196756
1920,0.10475626825051104,1158.8555861318455,3,0.43089512267861424
1921,0.10795793244988726,1161.5478886071432,3,0.4120513838981734
1922,0.11200391355512931,1164.0955369074181,3,0.39337721203729176
1923,0.11709675829475821,1166.680464451953,3,0.3740583852233061
1924,0.12354540824466788,1169.4021070881633,3,0.3532603431419593
1925,0.13119694935965628,1172.1422500328006,3,0.33266578078185655
1926,0.13947793386651275,1174.6912318111586,3,0.31431495765936135
1927,0.14813819068683554,1177.0303499704069,3,0.297508818045761
1928,0.15769177882342142,1179.3678009475045,3,0.2808309187420372
1929,0.16907463663920813,1181.9121577425053,3,0.2642007501216852
1930,0.1823114340081912,1184.6198046906215,3,0.24743353910606233
1931,0.19463822249406132,1186.8944349559195,3,0.23423630168458692
1932,0.20784234144515992,1189.1690652212176,3,0.22165282142707687
1933,0.22370191843149734,1191.73664990102,3,0.2079770093698027
1934,0.24168723798892927,1194.4769732302375,3,0.19494966735427433
1935,0.25715972269974346,1196.632288724721,3,0.18559824461153443
1936,0.2733045098932045,1198.7876042192047,3,0.17707598289819204
1937,0.29336727825544245,1201.3646119614396,3,0.16796086354038092
1938,0.3143226422921187,1203.9332757277527,3,0.16010824797536558
1939,0.33611788702669765,1206.501939494066,3,0.15471981619122746
1940,0.3574999223898647,1208.9149205332403,3,0.1521918599984015
1941,0.3780594168841255,1211.1358159482293,3,0.1528128873801525
1942,0.39909090692234084,1213.3601368892837,3,0.15702820744067342
1943,0.42243475763992616,1215.7991861865664,3,0.1662175322858555
1944,0.44773834301385934,1218.4237247843707,3,0.1825436192377808
1945,0.4699337085482918,1220.6481593027515,3,0.20025234258270416
1946,0.4922178266049424,1222.8725938211323,3,0.21931721484325217
1947,0.5169850045380613,1225.3677678296324,3,0.2397245291869077
1948,0.5429333835770513,1228.0284289522,3,0.25873897870144463
1949,0.5644904125585584,1230.1676244521198,3,0.2706015037841956
1950,0.5856422736593652,1232.3068199520392,3,0.28032169848773086
1951,0.6097073616693589,1234.8232234254567,3,0.289872926897865
1952,0.6349657037212401,1237.6005220812485,3,0.2986161354823461
1953,0.6545045260800308,1239.6568981989087,3,0.3043326689851
1954,0.6731877397494465,1241.713274316569,3,0.309330740427498
1955,0.6951708117075098,1244.2768538253008,3,0.3159828697609413
1956,0.7161318999121117,1246.8385331188322,3,0.3224906847514373
1957,0.7359035943186618,1249.4002124123638,3,0.32832230712132465
1958,0.753725165668106,1251.772712889451,3,0.33335541909506866
1959,0.7698315432291036,1253.921179942833,3,0.33795928427383404
1960,0.7850616434699041,1256.0824120752488,3,0.34271219142338544
1961,0.8007898715304751,1258.504619912635,3,0.34758877633786034
1962,0.8163391101657069,1261.1489497987122,3,0.3523134990111124
1963,0.8293157178833102,1263.3103794446006,3,0.3549839221202309
1964,0.8414006961243841,1265.4718090904892,3,0.3587557841030235
1965,0.8539111626119065,1267.9623194883009,3,0.3630607388822288
1966,0.8656991205720451,1270.6630458962702,3,0.3684196365949416
1967,0.8756991998288511,1272.7356378502157,3,0.3740372217577797
1968,0.8846936669713775,1274.808229804161,3,0.381018387553884
1969,0.8941925136604685,1277.331404740734,3,0.39328563255133137
1970,0.90281752518559,1279.8677723818014,3,0.4110404139046928
1971,0.9104464908529919,1282.4041400228691,3,0.43329144522533386
1972,0.9174044057225567,1284.7602480492033,3,0.45668850869856814
1973,0.9240326156723933,1286.9113582339353,3,0.47760874429902034
1974,0.9299787348785041,1289.08457630077,3,0.49664617153509727
1975,0.9355722078106098,1291.509911502633,3,0.514647092225561
1976,0.9404528496046011,1294.1405817892794,3,0.5278929806848962
1977,0.945262315785019,1296.3157350324814,3,0.5345760135374759
1978,0.9495138695300007,1298.4908882756833,3,0.5370387344954174
1979,0.9533610127532778,1300.9859279651505,3,0.5368853615536869
1980,0.9562905253649975,1303.699277928165,3,0.5326900543929688
1981,0.9598682075108297,1305.841871596123,3,0.5266207702388019
1982,0.9627865042184297,1307.9844652640809,3,0.5184753192885578
1983,0.9651893821236587,1310.5516647762493,3,0.5063182184747165
1984,0.9664434602162951,1313.4487480223638,3,0.4904602027151906
1985,0.968848098203821,1315.658270194751,3,0.47643340268643714
1986,0.9705080501756361,1317.867792367138,3,0.4610687372330229
1987,0.9713574993329266,1320.607760940814,3,0.44126475473187354
1988,0.9707669122981604,1323.8243061447965,3,0.41676713911242214
1989,0.9710290690310147,1326.4191982436837,3,0.3971143976802368
1990,0.97045869414295,1329.0140903425709,3,0.37797286181358064
1991,0.9679935415248744,1332.1977479655366,3,0.35484926817752077
1992,0.9622905654599615,1336.1107373968298,3,0.32882751821513706
1993,0.9524075916100004,1340.2713367303281,3,0.3051758877064023
1994,0.9393303003716209,1344.1906078109882,3,0.28781913046393165
1995,0.9202641986737726,1348.0828003652396,3,0.27489592113312106
1996,0.887037028395901,1352.607505109379,3,0.26558600545212313
1997,0.8260112622340118,1358.0973605051813,3,0.26279161416941005
1998,0.7479951609703906,1363.0506927079666,3,0.26782361587063275
